106 -0.0964432 -0.0121765 0.728638 -0.166077 -0.154541
109 -0.0491638 0.479065 -0.0756836 -0.341125 0.283936
110 -0.459946 0.00143433 0.470093 0.977112 -0.801392
111 0.0733643 0.11261 0.617798 -0.502625 0.107422
112 0.0709686 0.548035 -0.619019 -0.139221 0.422974
115 -0.0890579 0.0869446 0.842407 -0.559753 0.0286865
116 -0.0241699 0.176971 0.420471 -0.576233 0.205933
117 0.0401535 0.522003 -0.360291 -0.344116 0.409058
118 -0.149094 0.082489 0.681396 -0.104919 -0.160645
121 0.0525589 0.523926 -0.523376 -0.132141 0.349609
122 0.4011 -0.208954 -0.234924 -0.0230713 0.235352
123 0.0386124 0.501434 -0.612976 -0.105408 0.348511
124 0.397614 0.261658 0.302673 0.391418 -0.663818
127 0.302124 0.181427 -0.294373 -0.325073 0.446167
128 -0.041008 0.531067 -0.105957 -0.460144 0.333496
129 0.51284 0.925049 -1.76788 0.612122 1.51599
130 0.18222 0.27774 -0.130249 -0.430481 0.385376
133 0.151764 0.26828 -0.41571 -0.0881958 0.28186
134 0.0889206 0.343994 -0.396973 -0.0244141 0.259766
135 0.123215 0.35788 -0.57959 -0.108459 0.383545
136 0.131401 0.414551 -0.556824 -0.0859985 0.359497
139 -0.111229 -0.318542 0.67334 0.575806 -0.605103
140 -0.437866 -0.203552 0.921631 0.882385 -0.898682
141 -0.262062 0.0550232 1.04736 -0.471863 -0.165039
146 0.168121 0.24295 -0.381104 -0.112793 0.358154
148 0.0826721 0.480072 -0.396851 -0.384033 0.470215
151 0.0939636 0.248657 0.0151367 -0.695496 0.450439
152 0.205025 0.457306 -0.630981 -0.507324 0.648682
153 0.0342178 0.4552 -0.361694 -0.168152 0.316406
154 0.124268 0.0959473 0.381836 -0.572632 0.251465
157 4.76068 -3.83963 -2.16284 -0.526428 2.22522
158 0.244385 0.129059 -0.616882 0.053894 0.307617
159 0.0647659 0.453583 -0.557861 0.000610352 0.279175
160 0.219398 0.0224304 0.43396 -0.504333 0.187988
163 4.38133 3.00278 -6.79773 8.92975 -2.82153
164 0.289886 0.208221 -0.29895 -0.498108 0.518188
165 -0.189651 0.399933 0.628113 -0.968811 0.332642
166 -0.0631409 0.0798645 0.59967 -0.402222 0.0391846
200 4.28756 -6.74319 3.64014 1.6178 -0.844971
201 3.52312 -4.76953 4.71338 -0.176392 -0.230347
202 60.429 -1.84943 2.30713 0.0913696 -0.17688
203 5.59397 -7.73621 3.72083 1.83435 -1.04663
204 63.1577 -2.01184 1.58453 -0.33551 -0.109375
205 4.34669 -6.26389 2.65521 2.90485 -0.852905
206 5.91395 -6.0748 3.73083 1.66266 -0.685181
207 5.20906 -9.14258 3.49152 1.74176 -1.54773
208 5.07465 -7.40701 3.71686 2.06061 -0.720459
209 4.68455 -6.03336 3.45013 1.86108 -0.800781
210 73.423 -1.04004 1.43854 -0.616516 0.274048211 72.7625 -0.210358 1.33105 -1.05072 0.533081
212 74.9885 -1.30405 0.571655 0.612488 -0.215088
213 75.4775 -1.57541 1.52148 0.31427 -0.146851
214 71.2676 0.0114746 1.44952 -1.28241 1.16101
215 71.8283 -0.0186462 1.30414 -0.553345 0.153931
216 10.341 -23.5613 8.27789 10.746 -5.05298
217 9.96903 -22.4695 8.08319 10.2106 -4.86292
218 73.912 -1.15573 1.74048 -0.227478 -0.0338135
219 74.3879 -0.379517 1.47089 -0.251221 0.138306
